,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.0,0.013776436141223952,0.01391039787797693,0.012446820850714475,0.01297707026469615,0.01181181910873968,0.011360363687929783,0.01159257457907091,0.01153165932128624,0.011980298463855751,0.011848774069953685,0.015004737096838569,0.013071013735030597,0.013957542062533733,0.015195765949597274,0.01412660341258551,0.013521293457132943,0.01523808723486556,0.013065379201569527,0.01290624148567527,0.015288810435373808,0.014038986397793394,0.013599949271374196,0.012974860700620764,0.013009457584737132,0.01294341636470652,0.01410193145042462,0.012857978700868454,0.013523024315597274,0.012713321247141637,0.013612335334502445,0.013558864848542386,0.015298049086508787,0.013058944540457505,0.013539794221143125,0.01365127358503244,0.012271602512504079,0.012651973280518498,0.0123352685622952,0.014062858973343096,0.013664057254077861,0.014475342716278728,0.01580172920783952,0.01512484106766062,0.014284146887115389,0.01510851951763537,0.01534509825760805,0.014669050453720056,0.01427324591274816,0.014592623618410716,0.014823831516752517,0.015541772687244985,0.016257594421392376,0.014655950556149513,0.015074707844527382,0.015662111374058943,0.014899100434829617,0.014148891219368359,0.014450851578275133,0.01461998887745403,0.016034796613704116,0.014623122241583792,0.015849987951248083,0.015166140781663026,0.013888768731999592,0.015295053416629388,0.014683675059104622,0.015373752541017145,0.01551023069975545,0.015080691775609492,0.015419591351235497,0.014523814882755453,0.015456669610024046,0.015832196863083643,0.01412948973427487,0.0147608637190932,0.014845225011683312,0.014103519498661178,0.015264796994019903,0.014169849999614981,0.014468741906801783,0.015082379739648849,0.014165746822350254,0.014233797222576013,0.015718646873942397,0.014486869066102156,0.014409857546423935,0.014985283739909733,0.015002098132414715,0.015418580835976149,0.014599600025490975,0.014427018006774052,0.011839964255414169,0.01300726619114711,0.01369988928487273,0.013262463972437306,0.012691446743289543,0.013184053325529953,0.01271147360069218,0.013770895520361379
2,0.013776436141223952,0.0,0.01218536894720255,0.013769822533492399,0.011515881753087317,0.013090648190609183,0.012462682479637591,0.012316315843494073,0.01324877916722568,0.012135332658362034,0.014196739563795689,0.013480973689825874,0.013268844634453528,0.011850456738706718,0.013642531025190899,0.01367337174228357,0.012793829615405728,0.01361299035282787,0.012873090568708126,0.012691799052444159,0.01333412815427126,0.011665997110679527,0.014383105065105688,0.011998596294556869,0.01337861964752183,0.014242138289444982,0.01279954753843477,0.011880076969829408,0.013759970328775484,0.01271945925556569,0.013972453914032264,0.014702889366743703,0.014747673766992077,0.014051086636995868,0.014420728147322514,0.01379170334739291,0.013886714232017074,0.013628728180146103,0.014332102060755756,0.013235279802746263,0.014236106737829476,0.014929355505236833,0.014128702932922616,0.01580688468270493,0.014630924847988022,0.015428191293256805,0.013962063078770634,0.013418921645668522,0.013839049775717364,0.013764774499470956,0.015882789750002152,0.014420533105839193,0.01425567081699851,0.01436282653765355,0.013833120529593648,0.015493299954477298,0.014475821347908247,0.014523840139380323,0.014934459430734747,0.015398195652362664,0.015977306097449014,0.014092973619938089,0.014937023333253665,0.015529670427639641,0.014491953430231623,0.014666881716363772,0.01496216220547057,0.015257270758793346,0.01447325451446479,0.015113238980505227,0.013476451955573293,0.013782083585341874,0.014040068253132212,0.013840895054572755,0.014297916725803711,0.01470716286475882,0.014561516055759326,0.015665186678780512,0.015631045712281282,0.015636739158086693,0.013919361604195919,0.01538876189908658,0.014635940400716696,0.014344992281971192,0.015511611008565546,0.013727790466625445,0.014821050317327701,0.013529079492859409,0.014895709912288653,0.014108569100724288,0.014990111294501332,0.015066253556855584,0.013376542938221827,0.013476286073059111,0.013799962417771547,0.013782365438052401,0.014157762787500755,0.014567779521334246,0.013570368464595294,0.014378430922551106
3,0.01391039787797693,0.01218536894720255,0.0,0.012099324214501262,0.012941433302697567,0.014445801024957192,0.01336558674248869,0.014655034505524515,0.014911385876470257,0.01363663897488818,0.013290214980444585,0.012923028567087887,0.012030505130655325,0.01366239487306299,0.01181358513269728,0.01285747233682568,0.01354892053931551,0.011459275751423068,0.013637468351518313,0.013771569374506907,0.0112972660911832,0.012014314605372235,0.013612718019992783,0.014959978111710045,0.01412580859036224,0.014034074419229164,0.011522010449680853,0.012486323336623813,0.014079260459474262,0.013234018108488154,0.014614972940733325,0.01284483049391706,0.01447990568648202,0.014871302241198795,0.015202802514357513,0.013603618250933622,0.015338057251344742,0.014382611283756265,0.014385277353299393,0.01433891383738568,0.012985417064690778,0.016022191268413394,0.014433134351156429,0.013218711863441137,0.014650625632524197,0.013621892415219251,0.01492703979203957,0.01436486740369126,0.01506016595822403,0.014763902644203766,0.013829053394711379,0.013622903352691776,0.013997120716456238,0.01416686208073158,0.014912548279373168,0.015221952877603483,0.015695212088807618,0.015183427391766402,0.014700995303396953,0.01524113796575042,0.013140805497415321,0.014750189698154096,0.013191850303408836,0.014034592164032352,0.014586746136503253,0.013964581893266695,0.01428537751572903,0.014262767168561081,0.013498644323229047,0.015370603710705026,0.014826507695100345,0.014651367510702236,0.015342959878016491,0.01460323312683476,0.015294375263184409,0.01415278276190948,0.014023549167896566,0.01552879716917806,0.014403801601647552,0.01428514366157231,0.014577419155409397,0.015583440411753694,0.015834885104479494,0.015963489769737913,0.015473518868015412,0.015282535620213561,0.01580714340043129,0.014799302404548595,0.0143655818317245,0.015038116793274185,0.01494182506694596,0.015079609927049,0.015637437600661074,0.014891557196150682,0.013077338720747464,0.012376919237185879,0.01355357241344341,0.015164873555745185,0.01423471847078706,0.013959921287868942
4,0.012446820850714475,0.013769822533492399,0.012099324214501262,0.0,0.013468537256436017,0.01223538901386093,0.013446271371696418,0.014651585929644243,0.012965714428756187,0.012393003320494504,0.01307622995672483,0.012861083775463241,0.01316220373594532,0.013990497260755559,0.0148672588395951,0.0127161814228602,0.013445991008912356,0.014704504591375487,0.012334444210948686,0.014105870517046166,0.014182158502765605,0.014034065399837784,0.013390869612342867,0.01418645640541162,0.013779889135549922,0.012301533030152046,0.014167520570243609,0.01310798192055926,0.014095335910684384,0.013178480188080698,0.013362392552806088,0.012639063809032958,0.012316377234322395,0.012405050888555315,0.013500166694957828,0.013590634690699557,0.013647013357103537,0.013343728084542407,0.013251705501191167,0.013331648185123153,0.0141709148168248,0.014646024638462424,0.014819195512281289,0.014595500999785266,0.013688859160748138,0.014807036665002162,0.015605665770512832,0.014285529124510005,0.014229655506897107,0.013766040197561218,0.014035682660994454,0.014861037391976436,0.015270521694389092,0.014741670962472943,0.014357644814765732,0.01463429257043502,0.015558674669928944,0.013466396451849046,0.015336184137367839,0.014136904764492064,0.01449150567491261,0.014173831140887503,0.015636747027426432,0.015123930289885613,0.014341289967392016,0.014778327082369955,0.014639463491284572,0.013945231925173333,0.014377154181919458,0.014377597199656506,0.014811178116791265,0.014662439955175343,0.01591173099368126,0.015216859462003286,0.015004478670278017,0.015378747386399324,0.013984679007513759,0.0146494325441385,0.014888998505853021,0.014166839258235232,0.014926862997453523,0.015166508802721785,0.013532443761484296,0.014750528867795288,0.015421315754477125,0.014238295503575792,0.014854901453612453,0.015021201163314965,0.01484683158800967,0.015442413101967561,0.014797446722403946,0.01407238017152982,0.013397434264859804,0.013970094402408189,0.013839354834559482,0.01274872529359952,0.012044711204339508,0.01389747524541821,0.0140255896240437,0.014604677185484896
5,0.01297707026469615,0.011515881753087317,0.012941433302697567,0.013468537256436017,0.0,0.012611709488780492,0.01287649115913901,0.01304900177173487,0.01259311520439798,0.010644366869688126,0.013442266685251822,0.013747788098367257,0.012029672210407192,0.012080294890553468,0.015129041307451711,0.013850678088872014,0.013188927852600443,0.014153856431995982,0.01210247651951559,0.013749848567987133,0.014310646265175201,0.013516532738765283,0.013961270080511496,0.01283263883058284,0.013588338405086917,0.013021316792108722,0.01310193979987879,0.01198292311889103,0.013962180329977784,0.012420884122013915,0.013469741857616997,0.014914809890565622,0.01563537878284282,0.014266383381555827,0.013957432178334528,0.013879501338152848,0.013159315716404009,0.013899475654411218,0.01351980714462049,0.013346960895181373,0.013169492967440018,0.015236241502252276,0.013613423104087006,0.015327228949952554,0.014546696747898663,0.015277928995675608,0.015120720782726587,0.013247572061084418,0.014094794917297154,0.013728164127528676,0.014858286278627857,0.014758675178011674,0.01380154966248844,0.014499676503789338,0.014044192316129167,0.015427376317520917,0.015028013518138473,0.014015520414617401,0.0139076810343178,0.013469539446063964,0.01496502559030653,0.014511203852014456,0.016037601690916257,0.015493173293573245,0.014500258422998496,0.014457054918456643,0.014501175400332172,0.015139432628301433,0.013660875623841046,0.015686043604564184,0.0141712935764436,0.014040812415604788,0.015171123286649917,0.015319217383120842,0.014598991462056538,0.014594469321875348,0.014621387872865441,0.014596793377716499,0.015357674849995886,0.01428479162058338,0.01501700803606437,0.014871953941105012,0.014011106610770556,0.014747053893778998,0.014887850655624119,0.014074494547144732,0.014991794300868366,0.014788947282476263,0.01475996875275487,0.014559635003136128,0.014496379616613791,0.016190174167591685,0.013541418207294176,0.013742365798207725,0.013267677008884532,0.012748058927441635,0.01288388475078681,0.015085832407821787,0.012533986214593187,0.01399377142951658
6,0.01181181910873968,0.013090648190609183,0.014445801024957192,0.01223538901386093,0.012611709488780492,0.0,0.01161051404222831,0.012490002742485715,0.011989191204593092,0.011559110736128647,0.01318009485946376,0.014233099637567234,0.013285503959930946,0.012726682234734544,0.014223651471966166,0.013427580435218895,0.01350311339608592,0.015380432120806418,0.012084951642620075,0.015599517711247084,0.014052033328425811,0.012691967302973716,0.014607931840863241,0.014361801308297598,0.012667811121356851,0.012742096096119378,0.013820039131633969,0.012593355616384591,0.015341658871617684,0.014640514098565148,0.014789118653820366,0.01355833412536729,0.01308117575026695,0.01487591988356811,0.014201029206426762,0.013730880045194429,0.014040815956484175,0.013167428192161388,0.013951877815591518,0.014398053353653673,0.014428815898575144,0.014006575815869643,0.014865466889136716,0.014587571179556546,0.013611492097398141,0.01347200917821381,0.01670440204855081,0.014747274126616553,0.014724470646416743,0.014145784377692722,0.014022972108559503,0.014865018724019996,0.01562847415719895,0.01515338958674268,0.01331861135129433,0.014392610707342032,0.01509785187367562,0.01495532340894615,0.013797654093781295,0.013230824373488262,0.015070477116190093,0.015146693327577685,0.0147034373578466,0.015372377322804552,0.016369704620645926,0.014615122467165712,0.015568868936536261,0.015134106450978013,0.014994372175413157,0.01432500847166477,0.015228311353021195,0.014783639296144969,0.016132731469259313,0.01495314715213844,0.013902365190649362,0.015370241788726913,0.01503364748942479,0.015191949303447966,0.01544554907398842,0.014579707739493122,0.014615250738554285,0.014611935593409885,0.014713898134555219,0.015135061194234108,0.013809851534955115,0.014353211992003026,0.014838852204612856,0.015380407747336107,0.01563365695665521,0.014908865523500693,0.014503242881754818,0.01473161525396238,0.012421105084040075,0.014719498868165705,0.014023071881967754,0.013156825334782641,0.014482999478732793,0.014034478560260978,0.014092584833944112,0.014501059653478296
7,0.011360363687929783,0.012462682479637591,0.01336558674248869,0.013446271371696418,0.01287649115913901,0.01161051404222831,0.0,0.011644941687863508,0.012576279908941439,0.012188020387685539,0.013495508966658774,0.014234003649028722,0.013952138225498019,0.01352495022983706,0.015596203625135531,0.01354202500082403,0.014706064849698828,0.014429919059662618,0.012936749243101604,0.013500334958432619,0.01482654943308522,0.01573173234342848,0.015317645316035529,0.013481758148716234,0.011975807881882357,0.013263734069143166,0.014334316832107086,0.01314793413074149,0.014073242150496993,0.011830464268610306,0.013834052497391471,0.014069558328558789,0.015022373267312329,0.013143282102385245,0.013617630860267627,0.012844384285805017,0.013342437834032156,0.012732236690740771,0.013097382729249124,0.013160381620603429,0.01343616511251509,0.014115195269349722,0.014551783204090327,0.016142176314204584,0.013918714631578368,0.015267173204914115,0.015672763617128153,0.013574996075657809,0.014090952067524384,0.014358104785730606,0.015148347730159252,0.01626064504436547,0.015799621054984662,0.014665097361720223,0.01375583130276112,0.015309522874437216,0.013801233995197589,0.014670211400786446,0.01508977713264289,0.015015041294396205,0.014604430197945434,0.014917963705807613,0.01571268470488116,0.014945606320635525,0.014911436279682342,0.015243371361693939,0.015029899334648435,0.015185785858343764,0.014521948961138396,0.015033088078503686,0.015076226462708037,0.015202685807059805,0.015227753435906224,0.01528414424732758,0.01400566409704696,0.015053795707701823,0.014562206579081477,0.014694708957006909,0.01526835609875999,0.014366876305029388,0.014746961133126372,0.014646556303965247,0.013194938825079078,0.014465180882735677,0.015343812925325643,0.014035939154893175,0.01459636040175161,0.014636237917624258,0.013504267399632485,0.015885006895636735,0.014255653030514851,0.014893890683393229,0.011129597603403638,0.013836928236953325,0.013434553183739352,0.013361576416721942,0.012246705712442048,0.01381315814888068,0.01299147418371008,0.013674675965690416
8,0.01159257457907091,0.012316315843494073,0.014655034505524515,0.014651585929644243,0.01304900177173487,0.012490002742485715,0.011644941687863508,0.0,0.010317604371898973,0.011007673352058428,0.01382999866335924,0.014159138729483881,0.014426471008712225,0.013715918594615217,0.016016746170096886,0.015604637631021242,0.01309118443959447,0.01590199571757007,0.013504099432456491,0.014804903833201873,0.015533524392073781,0.015035529709447524,0.014817908483549098,0.012273138388346278,0.01169075147095998,0.013731069227249988,0.014676073900784046,0.013272962189496574,0.013001566909585233,0.012109601527460021,0.01335061917978038,0.01528897670485074,0.015632798615202444,0.011091991002580072,0.012663225237437849,0.013171369649753828,0.013512103893663687,0.012850788096061898,0.012011031082543824,0.013049571481087926,0.013539826234576799,0.013488742030102575,0.015265656636603534,0.01654981425503426,0.01469224474350703,0.01461681120567903,0.015004400359492517,0.014971586495021921,0.013601756802865213,0.013995476218244441,0.015845311935154562,0.016270420475660935,0.01628965419858192,0.014220191748819375,0.014937248979930104,0.016236512956902736,0.014155289618816716,0.014305190093651762,0.014693507948780255,0.014854132259851237,0.01567061117294486,0.014768746464291218,0.01564657246446349,0.01626217836970936,0.014871454784151422,0.015451596942019849,0.014906633475199967,0.016819429420154138,0.015425435500520848,0.015841712537428908,0.01504491832404536,0.015316634551499706,0.014970647659464969,0.016027168484003398,0.01415157010112254,0.014754041372916341,0.01499749346293176,0.01488628256871965,0.016023942464318954,0.01614970574376432,0.014255469764401462,0.013818221616237246,0.014429381291407981,0.013195797999221723,0.014393725170655328,0.01349556383750787,0.014622825046861913,0.01424832950839045,0.014104356305651296,0.015620087265112144,0.013995131351343167,0.015347952595228096,0.011318604649254342,0.013357655699427484,0.014420852493755621,0.013833554617564903,0.012422805567290142,0.012673613478263105,0.011829449751304625,0.01314800954309496
9,0.01153165932128624,0.01324877916722568,0.014911385876470257,0.012965714428756187,0.01259311520439798,0.011989191204593092,0.012576279908941439,0.010317604371898973,0.0,0.010632626975117448,0.01343778975109555,0.014906191860768372,0.01462457307001368,0.013965125720595106,0.015980980508329027,0.013804296458937498,0.014023809374151054,0.015435088432630134,0.01318216372485598,0.013500393457187225,0.01514430288121822,0.015151281447616393,0.014957155599023058,0.012572053592190489,0.01189156257667865,0.014217658205138282,0.014327366646471752,0.012930144596759665,0.012089015582958192,0.012678916699615206,0.012876332192893383,0.01468429117465526,0.015596325386636505,0.012147650883428271,0.012950290974757965,0.013805506266582982,0.012732858924281344,0.013805580829408234,0.011954755343359887,0.012542664586923583,0.014301020994962306,0.013404646173546511,0.015204592948332886,0.017401795337117578,0.014469918549711065,0.015830282485465696,0.013545019680819451,0.014120845497508422,0.013395573564428121,0.014381865084192784,0.015119030537531782,0.016314709766108285,0.017144293011271832,0.014800215009434101,0.015272779214247726,0.015383919995065965,0.013659565668022237,0.014488440916976637,0.015333184131549903,0.015464623689659297,0.016099394410293982,0.014926205631664993,0.016082112718450614,0.015103411222923671,0.014814790038853021,0.015791747418219756,0.015387951733029228,0.015697662913875032,0.015237811326047929,0.015187317226562563,0.01631849715068271,0.01464430382055541,0.014117353789574141,0.015778304571742976,0.01322183011148996,0.014458537771808406,0.01507078071251207,0.013915139297386026,0.015021911531290738,0.015191691925624603,0.013887823053526243,0.014373230248723721,0.014317184181427035,0.01352315278766376,0.015342487747495427,0.014626476199026427,0.013689173034777067,0.014202147219263354,0.014524555498707546,0.014962784446527762,0.01446731121602222,0.015099345997050366,0.012427983365901042,0.013518961931643902,0.013782315561208836,0.013314398245685264,0.0133540051044716,0.013174073297289738,0.012371174342635015,0.013209695318347585
10,0.011980298463855751,0.012135332658362034,0.01363663897488818,0.012393003320494504,0.010644366869688126,0.011559110736128647,0.012188020387685539,0.011007673352058428,0.010632626975117448,0.0,0.012248780549657265,0.014010509283434126,0.01361930918565764,0.012608527237406244,0.015582557412807539,0.013814072342766274,0.013252444934676132,0.014923364611692396,0.01258905287459266,0.013496423832166765,0.014147601087048897,0.014702298803834578,0.014453413171841671,0.01266129067716399,0.012472884651613224,0.012522681470871924,0.01351103640571851,0.012708026640241881,0.012676409662352651,0.012520602663303232,0.012069150835029525,0.014513839546454368,0.014866190288398234,0.01282061511389855,0.013121222260145757,0.012713462781956841,0.012821925735668902,0.012979305311316374,0.013132564396282001,0.012256842897839898,0.013348465302971058,0.013958288214717143,0.01420384030534458,0.016157014319781907,0.013559234535963513,0.015009280228167601,0.014827534530630003,0.013904310049045791,0.014101539562599076,0.013663627464101519,0.014650394968290327,0.015298894816482764,0.015836439713970456,0.013543937816248524,0.014813692594478067,0.016070116468004155,0.014295085051639355,0.01434304377511461,0.015086263334095955,0.014592703179759213,0.015374317025809835,0.014222255604199041,0.015526878505687665,0.014516576870066187,0.014685565492753488,0.015330385457043492,0.014860588292566205,0.015398428493804076,0.014949292284474315,0.014639535106477662,0.015149764064112933,0.013572761367795078,0.01501450289160435,0.015425382654424794,0.013914963835860123,0.014079985434876681,0.014628840550937862,0.01435498023311898,0.015262001751207238,0.014476270787853164,0.013885132395422951,0.015238137450664144,0.014016501696690829,0.01321358308468192,0.015431744761494458,0.014496895159526098,0.01410070133362978,0.015312341176820449,0.013772178294364312,0.01525519489253123,0.014042395957743916,0.014651681389222706,0.012484215607009148,0.01306226391856966,0.013263474390296928,0.013949384747883285,0.013512080588772337,0.012490865594966302,0.013097281700995925,0.013813288742987151
